temp,humidity,pressure,wind_speed,rain_1h,disaster_type,latitude,longitude,elevation,timestamp,month,hour,vegetation,soil_type,soil_moisture,urban_rural,ocean_current
22.4,10,991,43.1,0.0,wind_damage,-49.2549,67.1984,2252,2020-10-20 12:00:00,10,12,urban,silt,16.0,urban,normal
13.0,80,997,5.6,0.0,none,31.2861,126.2221,1770,2020-10-20 13:00:00,10,13,cropland,loam,49.1,rural,normal
24.9,48,1004,3.3,0.0,none,75.6545,-67.8963,852,2020-10-20 14:00:00,10,14,urban,silt,12.9,urban,normal
12.4,59,992,19.1,0.0,none,-27.8846,121.3532,1873,2020-10-20 15:00:00,10,15,forest,loam,25.1,rural,normal
13.5,17,1008,15.2,0.0,none,-71.8124,-129.6211,798,2020-10-20 16:00:00,10,16,shrubland,clay,75.9,rural,cool_current
31.9,82,1014,9.7,0.0,none,33.8881,-17.7004,202,2020-10-20 17:00:00,10,17,wetland,clay,17.5,rural,normal
8.6,35,1002,7.8,0.0,none,-66.7606,-118.9787,1974,2020-10-20 18:00:00,10,18,grassland,silt,23.9,rural,cool_current
29.6,70,1015,11.4,2.3,none,-8.7974,127.1916,391,2020-10-20 19:00:00,10,19,forest,silt,82.1,rural,normal
16.2,10,1009,25.5,0.0,none,-62.4768,0.6116,1527,2020-10-20 20:00:00,10,20,urban,silt,37.1,urban,normal
2.6,59,1006,3.9,0.0,none,22.1388,-76.7135,880,2020-10-20 21:00:00,10,21,cropland,sand,54.8,rural,cool_current
26.4,14,1003,9.2,0.0,none,63.8087,26.4615,742,2020-10-20 22:00:00,10,22,grassland,loam,14.2,rural,normal
7.8,80,1014,9.4,0.0,none,-66.1891,139.8694,396,2020-10-20 23:00:00,10,23,shrubland,silt,53.7,rural,normal
17.0,30,998,8.1,0.0,none,70.6595,52.5489,2209,2020-10-21 00:00:00,10,0,shrubland,clay,10.2,rural,normal
19.3,68,1009,13.9,3.5,none,11.6188,-105.5084,72,2020-10-21 01:00:00,10,1,urban,clay,55.0,urban,cool_current
12.5,68,1006,4.5,1.8,none,-8.8234,-173.3874,283,2020-10-21 02:00:00,10,2,forest,silt,55.3,rural,normal
27.0,75,1017,5.7,2.0,none,-5.2257,3.5915,53,2020-10-21 03:00:00,10,3,grassland,sand,14.0,rural,normal
-1.0,74,1003,11.3,0.0,none,78.3512,-98.1237,1211,2020-10-21 04:00:00,10,4,forest,silt,45.9,rural,cool_current
15.2,57,995,3.8,0.0,none,-77.1095,39.0474,1556,2020-10-21 05:00:00,10,5,urban,silt,26.6,urban,normal
11.9,26,996,14.9,0.0,none,-81.7703,-93.2394,2350,2020-10-21 06:00:00,10,6,grassland,sand,52.6,rural,cool_current
20.0,70,1008,2.7,1.9,none,13.0706,159.7306,409,2020-10-21 07:00:00,10,7,forest,silt,61.2,rural,normal
11.3,47,1000,12.3,0.0,none,-25.8985,-57.4401,1304,2020-10-21 08:00:00,10,8,shrubland,silt,17.5,rural,normal
21.5,76,1014,23.3,0.0,none,-50.7674,-0.6639,447,2020-10-21 09:00:00,10,9,cropland,silt,45.3,rural,normal
14.1,10,1006,11.7,0.0,none,89.403,49.2962,1721,2020-10-21 10:00:00,10,10,shrubland,loam,20.3,rural,normal
22.7,10,1008,37.7,0.0,none,60.7779,-29.8994,1303,2020-10-21 11:00:00,10,11,grassland,sand,11.1,rural,normal
32.7,60,1015,23.6,0.0,none,17.2246,168.7344,92,2020-10-21 12:00:00,10,12,grassland,silt,47.0,rural,normal
16.0,55,1005,7.2,0.0,none,-60.8123,-97.7224,574,2020-10-21 13:00:00,10,13,cropland,clay,23.6,rural,cool_current
16.9,73,995,13.4,0.0,none,-79.4859,-34.6167,1747,2020-10-21 14:00:00,10,14,grassland,sand,45.4,rural,normal
22.1,10,991,10.0,0.0,none,77.7585,-162.0028,2391,2020-10-21 15:00:00,10,15,shrubland,clay,13.2,rural,normal
15.6,10,988,23.3,0.0,none,81.5664,-13.7989,2177,2020-10-21 16:00:00,10,16,shrubland,loam,72.4,rural,normal
8.8,43,998,12.8,0.0,none,84.4905,13.6174,1471,2020-10-21 17:00:00,10,17,grassland,sand,48.3,rural,cool_current
11.2,33,992,3.0,0.0,none,49.4414,46.3226,1927,2020-10-21 18:00:00,10,18,shrubland,loam,29.1,rural,normal
3.9,59,996,5.5,0.0,none,81.4943,52.7185,2279,2020-10-21 19:00:00,10,19,cropland,silt,32.2,rural,normal
6.8,53,1000,13.4,0.0,none,48.021,-170.3121,784,2020-10-21 20:00:00,10,20,cropland,sand,65.8,rural,normal
18.1,88,1015,3.5,0.0,none,-44.7697,173.6497,413,2020-10-21 21:00:00,10,21,cropland,sand,12.8,rural,normal
13.1,73,1015,2.8,0.0,none,-51.6566,141.1924,222,2020-10-21 22:00:00,10,22,forest,loam,61.7,rural,normal
5.1,69,1014,4.0,0.0,none,-27.4443,-137.0171,83,2020-10-21 23:00:00,10,23,grassland,loam,40.9,rural,cool_current
19.4,96,1015,14.9,0.0,none,-27.0642,-167.5276,181,2020-10-22 00:00:00,10,0,wetland,clay,81.6,rural,normal
15.5,100,1020,14.8,0.0,none,-13.1799,71.6393,100,2020-10-22 01:00:00,10,1,wetland,clay,34.2,rural,normal
23.2,75,1010,15.2,0.0,none,-29.2726,-169.2815,360,2020-10-22 02:00:00,10,2,grassland,clay,27.7,rural,normal
8.7,88,1002,2.3,0.0,none,31.3797,162.341,978,2020-10-22 03:00:00,10,3,wetland,clay,34.7,rural,normal
20.5,36,983,1.1,0.0,none,85.716,42.9132,2718,2020-10-22 04:00:00,10,4,shrubland,silt,35.3,rural,normal
19.2,100,1024,12.5,0.4,none,-0.3127,-47.0214,159,2020-10-22 05:00:00,10,5,forest,silt,76.3,rural,normal
14.4,40,994,30.4,0.0,wind_damage,76.5051,-4.5611,1495,2020-10-22 06:00:00,10,6,urban,clay,10.1,urban,normal
17.3,52,1009,12.1,0.0,none,-15.1793,104.6931,911,2020-10-22 07:00:00,10,7,shrubland,clay,34.9,rural,normal
19.2,50,1018,21.6,0.0,none,25.4778,21.5219,315,2020-10-22 08:00:00,10,8,urban,sand,32.6,urban,normal
19.1,72,1010,19.9,0.0,none,38.553,117.3368,212,2020-10-22 09:00:00,10,9,forest,silt,11.2,rural,normal
20.0,68,990,13.2,0.0,none,86.7867,166.5265,968,2020-10-22 10:00:00,10,10,grassland,clay,5.9,rural,normal
20.4,47,981,14.7,0.0,none,74.2603,59.8984,2572,2020-10-22 11:00:00,10,11,shrubland,loam,56.4,rural,normal
10.6,46,1000,21.1,0.0,none,-49.735,-149.0145,960,2020-10-22 12:00:00,10,12,urban,clay,26.0,rural,cool_current
19.9,17,1011,12.9,0.0,none,-71.1078,-134.7497,1393,2020-10-22 13:00:00,10,13,shrubland,silt,6.1,rural,cool_current
23.7,63,1011,12.5,0.0,none,-25.3174,4.2308,34,2020-10-22 14:00:00,10,14,forest,silt,66.8,rural,normal
17.2,56,1010,12.5,0.0,none,66.6343,-119.6818,969,2020-10-22 15:00:00,10,15,grassland,clay,32.8,rural,cool_current
18.9,66,1006,18.8,0.0,none,24.1241,0.6391,866,2020-10-22 16:00:00,10,16,forest,silt,54.2,rural,normal
27.4,60,1002,8.4,0.0,none,73.3498,168.9623,695,2020-10-22 17:00:00,10,17,urban,silt,13.2,urban,normal
21.4,30,997,1.8,0.0,none,-80.7499,-179.0526,1221,2020-10-22 18:00:00,10,18,grassland,loam,64.1,rural,normal
-0.7,78,995,9.6,0.0,none,-52.4659,163.297,2100,2020-10-22 19:00:00,10,19,shrubland,silt,15.0,rural,normal
14.0,69,1011,14.0,0.0,none,-7.869,-29.8816,340,2020-10-22 20:00:00,10,20,urban,silt,33.3,rural,normal
6.1,52,1006,6.8,0.0,none,-83.8336,-77.9062,239,2020-10-22 21:00:00,10,21,shrubland,loam,13.2,rural,cool_current
17.4,80,1001,8.4,0.0,none,-57.4257,110.5364,265,2020-10-22 22:00:00,10,22,grassland,loam,56.3,rural,normal
13.2,65,1006,10.6,0.4,none,37.5663,130.8612,401,2020-10-22 23:00:00,10,23,urban,silt,2.1,urban,normal
19.3,85,1004,8.1,0.0,none,-40.3986,115.7768,467,2020-10-23 00:00:00,10,0,grassland,silt,32.3,rural,normal
14.2,57,1006,9.7,0.0,none,-59.8813,70.9779,828,2020-10-23 01:00:00,10,1,shrubland,clay,29.9,rural,normal
20.0,77,1014,3.4,0.0,none,-61.0015,-4.1677,319,2020-10-23 02:00:00,10,2,cropland,clay,62.4,rural,normal
12.2,76,999,21.9,0.0,none,-86.304,174.4533,738,2020-10-23 03:00:00,10,3,urban,loam,41.0,urban,normal
8.2,52,998,11.7,0.0,none,48.1254,-11.633,1428,2020-10-23 04:00:00,10,4,shrubland,clay,29.5,rural,normal
21.9,68,1014,10.0,0.0,none,68.0534,152.0283,231,2020-10-23 05:00:00,10,5,cropland,silt,34.3,rural,normal
26.3,54,1012,8.1,0.0,none,20.167,-13.0401,228,2020-10-23 06:00:00,10,6,urban,loam,44.5,rural,normal
24.7,54,1019,30.0,0.0,none,-46.4161,-174.3279,564,2020-10-23 07:00:00,10,7,urban,clay,5.2,urban,normal
23.4,41,1002,9.3,0.0,none,-51.9358,34.182,212,2020-10-23 08:00:00,10,8,cropland,silt,12.5,rural,normal
32.0,74,1003,14.2,0.0,none,-7.8554,175.4359,33,2020-10-23 09:00:00,10,9,wetland,clay,15.3,rural,normal
32.6,78,1016,12.6,0.0,none,-38.0204,98.5718,75,2020-10-23 10:00:00,10,10,wetland,clay,50.2,rural,normal
4.2,56,990,18.9,0.0,none,-61.581,-13.683,2522,2020-10-23 11:00:00,10,11,grassland,clay,59.8,rural,normal
27.8,52,1019,14.5,0.0,none,-42.0173,136.8407,428,2020-10-23 12:00:00,10,12,forest,loam,20.5,rural,normal
14.4,52,1012,10.9,0.0,none,53.3489,-46.2831,279,2020-10-23 13:00:00,10,13,forest,loam,53.0,rural,normal
21.3,75,1009,15.3,0.0,none,-43.3234,-42.3129,751,2020-10-23 14:00:00,10,14,forest,silt,32.3,rural,normal
31.9,59,1017,11.4,0.0,none,-20.2928,-169.4449,213,2020-10-23 15:00:00,10,15,grassland,sand,65.0,rural,normal
23.4,40,1016,6.2,0.0,none,61.5104,41.85,210,2020-10-23 16:00:00,10,16,urban,silt,52.5,urban,normal
22.9,10,987,25.0,0.0,none,51.3023,-50.8601,2799,2020-10-23 17:00:00,10,17,urban,clay,15.1,urban,normal
19.1,92,1003,11.0,2.2,none,-6.5997,-48.3909,255,2020-10-23 18:00:00,10,18,grassland,clay,56.1,rural,normal
14.1,30,1001,6.6,0.0,none,-75.7339,86.8573,819,2020-10-23 19:00:00,10,19,shrubland,sand,33.2,rural,normal
2.9,33,997,16.8,0.0,none,-36.6775,85.9729,1542,2020-10-23 20:00:00,10,20,grassland,silt,19.6,rural,normal
6.1,79,1016,7.9,6.6,none,9.5186,-143.3064,199,2020-10-23 21:00:00,10,21,forest,loam,48.2,rural,cool_current
17.1,68,1025,12.4,0.0,none,89.5657,-118.7282,102,2020-10-23 22:00:00,10,22,forest,silt,80.0,rural,cool_current
11.6,91,1007,5.8,0.3,none,-41.6685,-143.4046,525,2020-10-23 23:00:00,10,23,grassland,sand,9.5,rural,cool_current
17.0,74,1016,9.2,2.8,none,38.7855,77.3275,19,2020-10-24 00:00:00,10,0,forest,silt,25.0,rural,normal
19.9,57,1012,4.7,0.0,none,-83.2491,-29.3196,562,2020-10-24 01:00:00,10,1,cropland,sand,83.1,rural,normal
8.2,83,1014,21.2,0.0,none,-62.4106,-175.5433,838,2020-10-24 02:00:00,10,2,cropland,sand,43.7,rural,normal
14.7,90,1009,5.2,2.1,none,-32.3969,-67.4836,896,2020-10-24 03:00:00,10,3,wetland,clay,30.3,rural,normal
19.6,51,1012,8.2,0.0,none,-16.0738,165.9394,166,2020-10-24 04:00:00,10,4,urban,loam,15.1,urban,normal
17.2,27,1000,15.5,0.0,none,71.6532,-74.0856,1100,2020-10-24 05:00:00,10,5,grassland,silt,33.0,rural,cool_current
7.6,71,1003,18.3,0.0,none,57.9312,68.0416,1962,2020-10-24 06:00:00,10,6,cropland,silt,63.4,rural,normal
14.0,61,999,29.4,0.0,none,-56.0548,5.6549,1407,2020-10-24 07:00:00,10,7,urban,loam,30.0,urban,cool_current
20.5,59,1006,23.1,0.0,none,6.5278,54.8701,882,2020-10-24 08:00:00,10,8,grassland,loam,48.4,rural,normal
35.1,70,1010,4.3,1.1,none,34.2221,-15.1271,384,2020-10-24 09:00:00,10,9,forest,loam,57.6,rural,normal
25.3,64,1014,12.6,0.0,none,23.7343,-176.3321,135,2020-10-24 10:00:00,10,10,forest,silt,72.8,rural,normal
18.8,52,1011,12.8,0.0,none,-0.6933,153.6336,723,2020-10-24 11:00:00,10,11,urban,loam,4.9,rural,normal
35.4,73,989,34.4,2.1,storm,2.4395,121.5477,246,2020-10-24 12:00:00,10,12,grassland,sand,55.2,rural,normal
10.8,48,994,23.9,0.0,none,-70.9268,-140.5752,1545,2020-10-24 13:00:00,10,13,grassland,clay,20.0,rural,cool_current
16.1,10,1001,10.7,0.0,none,86.0823,85.8131,952,2020-10-24 14:00:00,10,14,grassland,silt,20.0,rural,normal
27.6,64,999,29.7,5.6,storm,23.3703,-174.1845,313,2020-10-24 15:00:00,10,15,forest,silt,38.1,rural,normal
7.6,59,997,0.9,0.0,none,46.6158,-127.4791,1452,2020-10-24 16:00:00,10,16,cropland,clay,80.3,rural,cool_current
22.5,45,988,43.9,0.0,none,83.108,49.0137,2384,2020-10-24 17:00:00,10,17,grassland,clay,21.5,rural,normal
23.8,76,1019,16.8,0.0,none,-4.748,75.6744,60,2020-10-24 18:00:00,10,18,grassland,clay,46.9,rural,normal
19.5,83,1015,8.4,0.0,none,-32.7802,-11.1773,417,2020-10-24 19:00:00,10,19,forest,loam,11.4,rural,normal
15.3,58,1016,14.2,0.0,none,32.0679,-6.7382,303,2020-10-24 20:00:00,10,20,forest,silt,16.7,rural,normal
25.7,76,1008,14.2,0.5,none,37.5165,-172.3445,196,2020-10-24 21:00:00,10,21,forest,silt,36.2,rural,normal
5.9,77,1013,4.1,0.0,none,53.8687,-115.9828,349,2020-10-24 22:00:00,10,22,grassland,sand,54.5,rural,cool_current
9.1,91,1003,13.9,0.0,none,43.1043,5.8387,1232,2020-10-24 23:00:00,10,23,wetland,clay,3.1,rural,cool_current
20.7,99,1008,8.3,0.0,none,-11.251,-67.5419,115,2020-10-25 00:00:00,10,0,wetland,clay,84.4,rural,normal
13.8,64,1010,15.7,0.0,none,78.6937,-36.6563,725,2020-10-25 01:00:00,10,1,urban,loam,16.9,urban,normal
24.1,100,1022,18.2,0.0,none,-37.3136,177.9414,17,2020-10-25 02:00:00,10,2,wetland,clay,25.6,rural,normal
2.8,66,998,4.7,0.0,none,-45.2463,-61.6061,1679,2020-10-25 03:00:00,10,3,cropland,loam,19.3,rural,normal
2.9,84,1016,8.2,0.0,none,-55.0357,-110.0397,444,2020-10-25 04:00:00,10,4,grassland,silt,81.3,rural,cool_current
6.3,79,1008,3.1,0.0,none,-54.0812,122.3366,960,2020-10-25 05:00:00,10,5,grassland,loam,28.8,rural,normal
22.2,59,994,11.1,0.0,none,-60.6213,107.2493,1042,2020-10-25 06:00:00,10,6,cropland,loam,63.0,rural,normal
20.0,53,1014,14.7,0.0,none,51.9286,159.5188,262,2020-10-25 07:00:00,10,7,shrubland,silt,45.1,rural,normal
26.1,79,991,30.6,3.3,storm,9.8283,-110.214,134,2020-10-25 08:00:00,10,8,grassland,loam,30.3,rural,cool_current
22.4,56,1009,16.8,0.0,none,21.8302,-158.919,475,2020-10-25 09:00:00,10,9,shrubland,silt,15.7,rural,normal
21.0,71,990,30.1,9.7,storm,-8.0699,-51.0892,1259,2020-10-25 10:00:00,10,10,grassland,sand,39.1,rural,normal
28.0,62,1014,6.4,0.0,none,-83.2652,-17.1115,49,2020-10-25 11:00:00,10,11,urban,sand,38.8,rural,normal
23.2,46,1011,10.8,0.0,none,-71.6793,-163.2104,293,2020-10-25 12:00:00,10,12,grassland,loam,55.6,rural,normal
10.0,16,999,21.8,0.0,none,33.2372,-110.4588,1889,2020-10-25 13:00:00,10,13,grassland,clay,5.7,rural,cool_current
25.7,10,1009,13.0,0.0,none,-51.5977,-143.506,525,2020-10-25 14:00:00,10,14,urban,silt,12.4,urban,cool_current
3.4,59,1005,17.5,0.0,none,-48.9429,-92.1519,673,2020-10-25 15:00:00,10,15,cropland,silt,33.0,rural,cool_current
18.0,17,987,17.2,0.0,none,-75.8188,81.0865,1695,2020-10-25 16:00:00,10,16,grassland,loam,14.6,rural,normal
16.8,49,1010,13.4,0.5,none,-13.1632,-139.2741,330,2020-10-25 17:00:00,10,17,grassland,loam,31.2,rural,cool_current
8.1,71,1012,8.4,0.0,none,-15.9304,-157.4514,749,2020-10-25 18:00:00,10,18,shrubland,loam,31.1,rural,normal
2.7,19,979,10.4,0.0,none,82.6069,-175.1319,2863,2020-10-25 19:00:00,10,19,urban,loam,18.7,urban,normal
7.5,44,994,3.2,0.0,none,73.5474,-99.3499,981,2020-10-25 20:00:00,10,20,shrubland,sand,46.6,rural,cool_current
15.7,86,1003,9.3,0.0,none,18.6373,-81.4692,318,2020-10-25 21:00:00,10,21,grassland,clay,31.4,rural,cool_current
17.4,70,1018,3.5,0.0,none,-59.7469,-146.1443,290,2020-10-25 22:00:00,10,22,forest,loam,85.9,rural,cool_current
22.7,92,1014,18.1,0.0,none,-40.8737,21.9967,452,2020-10-25 23:00:00,10,23,wetland,clay,53.4,rural,normal
18.0,63,1004,21.7,0.0,none,4.1849,-56.9077,635,2020-10-26 00:00:00,10,0,shrubland,sand,21.7,rural,normal
19.1,98,1014,21.5,0.0,none,34.0502,-57.995,107,2020-10-26 01:00:00,10,1,forest,loam,32.4,rural,normal
13.4,63,1008,9.7,0.0,none,45.4184,173.6471,841,2020-10-26 02:00:00,10,2,grassland,loam,16.5,rural,normal
22.2,10,1002,27.4,0.0,none,65.8997,103.9322,1763,2020-10-26 03:00:00,10,3,shrubland,clay,33.2,rural,normal
11.5,27,991,15.4,0.0,none,50.3775,-118.808,2547,2020-10-26 04:00:00,10,4,grassland,clay,50.7,rural,cool_current
4.7,37,986,17.2,0.0,none,-69.689,-23.7775,2801,2020-10-26 05:00:00,10,5,grassland,sand,10.0,rural,normal
32.7,67,1009,14.8,0.0,none,-43.6916,98.4065,423,2020-10-26 06:00:00,10,6,forest,silt,53.4,rural,normal
13.3,17,992,29.5,0.0,none,68.1854,-120.0947,2753,2020-10-26 07:00:00,10,7,grassland,silt,41.2,rural,cool_current
27.1,54,992,29.4,1.8,storm,-44.1796,104.3467,287,2020-10-26 08:00:00,10,8,urban,clay,12.0,urban,normal
25.0,76,1011,18.8,0.0,none,61.0038,-158.3711,372,2020-10-26 09:00:00,10,9,urban,sand,39.0,rural,normal
24.2,42,1012,20.3,0.0,none,-72.8917,134.948,94,2020-10-26 10:00:00,10,10,urban,silt,21.2,rural,normal
20.8,55,1015,6.0,0.0,none,12.0627,-71.8512,127,2020-10-26 11:00:00,10,11,urban,sand,36.6,urban,cool_current
3.6,59,1008,22.6,0.0,none,63.4908,-92.9007,554,2020-10-26 12:00:00,10,12,cropland,loam,14.5,rural,cool_current
17.1,11,989,14.4,0.0,none,53.9658,-152.5133,2109,2020-10-26 13:00:00,10,13,shrubland,silt,73.0,rural,normal
32.4,10,1007,9.2,0.0,none,-71.0146,55.068,632,2020-10-26 14:00:00,10,14,urban,sand,45.2,urban,normal
18.1,45,1012,17.6,0.0,none,-60.0185,87.021,344,2020-10-26 15:00:00,10,15,cropland,sand,50.5,rural,normal
8.7,41,1016,6.0,0.0,none,-53.6236,73.0238,822,2020-10-26 16:00:00,10,16,shrubland,silt,30.1,rural,normal
30.5,60,975,25.4,15.4,storm,20.6869,178.4011,673,2020-10-26 17:00:00,10,17,urban,clay,14.2,urban,normal
11.3,77,1016,10.2,0.0,none,-57.208,-100.0584,383,2020-10-26 18:00:00,10,18,urban,silt,24.4,rural,cool_current
7.4,63,1005,5.9,0.0,none,30.04,170.0276,1260,2020-10-26 19:00:00,10,19,urban,sand,19.8,rural,normal
28.6,67,1007,8.5,0.1,none,-23.5886,165.656,43,2020-10-26 20:00:00,10,20,urban,sand,21.9,urban,normal
11.2,73,998,7.2,0.0,none,-16.4497,-151.4131,1077,2020-10-26 21:00:00,10,21,urban,loam,39.3,urban,normal
19.3,76,1015,10.9,0.0,none,3.9115,-149.2423,164,2020-10-26 22:00:00,10,22,grassland,loam,86.1,rural,cool_current
21.5,100,1010,8.3,0.0,none,22.3321,156.4415,182,2020-10-26 23:00:00,10,23,forest,silt,32.9,rural,normal
10.1,73,1011,5.9,0.0,none,83.0148,-7.7807,431,2020-10-27 00:00:00,10,0,urban,sand,26.6,rural,normal
14.5,99,1010,7.1,0.0,none,-9.5062,-85.1008,89,2020-10-27 01:00:00,10,1,wetland,clay,15.3,rural,cool_current
6.6,22,994,7.1,0.0,none,-87.8162,-79.5369,1776,2020-10-27 02:00:00,10,2,urban,silt,31.6,urban,cool_current
19.5,98,1014,15.2,0.3,none,5.4559,54.5803,96,2020-10-27 03:00:00,10,3,urban,clay,45.3,urban,normal
12.7,84,1011,18.4,0.0,none,-21.9708,156.0177,909,2020-10-27 04:00:00,10,4,grassland,loam,86.1,rural,normal
15.7,76,1005,18.5,0.0,none,-27.7552,134.5407,823,2020-10-27 05:00:00,10,5,urban,silt,13.0,urban,normal
30.3,77,987,28.3,13.3,storm,42.9222,-42.5736,195,2020-10-27 06:00:00,10,6,wetland,clay,19.3,rural,normal
24.7,68,1023,11.4,0.4,none,1.9347,112.9401,139,2020-10-27 07:00:00,10,7,forest,silt,42.4,rural,normal
15.4,65,1005,15.5,0.0,none,52.0322,51.5464,1050,2020-10-27 08:00:00,10,8,shrubland,loam,49.1,rural,normal
19.7,47,1005,21.3,0.0,none,85.8872,66.5141,807,2020-10-27 09:00:00,10,9,urban,sand,18.2,urban,normal
20.5,41,998,22.4,0.0,none,-48.2013,152.7946,1322,2020-10-27 10:00:00,10,10,urban,silt,12.8,urban,normal
23.3,82,990,42.2,12.3,storm,44.5161,-130.4579,167,2020-10-27 11:00:00,10,11,wetland,clay,27.2,rural,cool_current
20.5,74,1001,13.0,0.3,none,-22.3596,135.5101,347,2020-10-27 12:00:00,10,12,forest,silt,69.3,rural,normal
15.7,82,1014,11.5,0.0,none,33.7595,-138.0109,314,2020-10-27 13:00:00,10,13,urban,clay,20.0,urban,cool_current
5.9,63,990,35.1,0.0,none,57.5415,54.0991,2127,2020-10-27 14:00:00,10,14,shrubland,silt,15.1,rural,normal
9.2,52,1015,4.8,0.0,none,-69.0687,-13.8064,519,2020-10-27 15:00:00,10,15,urban,silt,34.7,rural,normal
22.8,67,992,44.3,5.5,storm,-9.692,-107.6402,785,2020-10-27 16:00:00,10,16,urban,loam,34.9,urban,cool_current
9.5,62,994,11.0,0.0,none,46.7596,-108.326,1668,2020-10-27 17:00:00,10,17,shrubland,sand,41.0,rural,cool_current
-1.7,49,1007,14.4,0.0,none,-63.3115,-107.0837,931,2020-10-27 18:00:00,10,18,urban,loam,8.7,urban,cool_current
16.0,56,1008,8.0,0.0,none,-24.8507,165.1079,469,2020-10-27 19:00:00,10,19,forest,loam,42.3,rural,normal
-0.2,25,992,22.9,0.0,none,83.7815,-177.3288,2115,2020-10-27 20:00:00,10,20,shrubland,loam,37.8,rural,normal
31.6,48,1012,9.0,0.1,none,-26.532,-66.1996,203,2020-10-27 21:00:00,10,21,forest,loam,35.7,rural,normal
1.1,59,1010,12.8,0.0,none,-65.7525,-21.934,205,2020-10-27 22:00:00,10,22,shrubland,sand,24.9,rural,normal
14.4,78,1013,13.2,0.0,none,32.7197,-104.2642,303,2020-10-27 23:00:00,10,23,forest,loam,55.1,rural,cool_current
5.4,59,1002,9.2,0.0,none,68.4993,-54.0519,1461,2020-10-28 00:00:00,10,0,urban,clay,27.6,urban,normal
-7.3,77,973,6.6,0.0,none,74.8935,64.5002,3953,2020-10-28 01:00:00,10,1,cropland,silt,18.8,rural,normal
-3.2,75,989,2.8,0.0,none,67.7262,19.7718,2075,2020-10-28 02:00:00,10,2,grassland,loam,30.9,rural,cool_current
21.2,90,1016,6.4,0.0,none,-32.9407,-143.7552,240,2020-10-28 03:00:00,10,3,urban,sand,24.0,urban,cool_current
5.2,33,990,14.9,0.0,none,47.9528,-63.2398,2687,2020-10-28 04:00:00,10,4,grassland,silt,24.7,rural,normal
19.0,68,1010,16.9,0.0,none,-12.485,79.0062,172,2020-10-28 05:00:00,10,5,urban,sand,26.1,urban,normal
23.6,41,1013,10.0,0.0,none,-66.2593,82.4018,716,2020-10-28 06:00:00,10,6,grassland,clay,34.0,rural,normal
27.7,60,992,54.6,5.3,storm,-28.3332,-17.1418,92,2020-10-28 07:00:00,10,7,urban,silt,35.5,urban,normal
17.1,49,1001,14.0,0.0,none,67.8509,3.6795,1554,2020-10-28 08:00:00,10,8,urban,loam,6.6,urban,normal
25.4,42,1011,13.0,0.0,none,56.9829,-49.4362,186,2020-10-28 09:00:00,10,9,grassland,silt,21.3,rural,normal
28.2,14,1002,20.4,0.0,none,70.279,76.364,1043,2020-10-28 10:00:00,10,10,urban,silt,6.3,urban,normal
23.8,15,1002,2.8,0.0,none,-66.3514,-95.7315,849,2020-10-28 11:00:00,10,11,urban,loam,18.4,urban,cool_current
10.0,10,981,23.8,0.0,none,-70.3877,100.4313,2454,2020-10-28 12:00:00,10,12,grassland,loam,39.3,rural,normal
12.6,83,993,30.2,1.4,storm,-16.1382,-117.1813,186,2020-10-28 13:00:00,10,13,grassland,sand,41.2,rural,cool_current
19.0,40,1005,11.1,0.0,none,-40.017,98.1625,429,2020-10-28 14:00:00,10,14,forest,loam,46.5,rural,normal
18.2,61,1014,15.6,0.0,none,78.3261,-136.142,222,2020-10-28 15:00:00,10,15,urban,loam,15.5,rural,cool_current
31.0,59,1007,21.6,0.2,none,13.097,-24.1767,180,2020-10-28 16:00:00,10,16,urban,loam,46.3,urban,normal
26.9,17,1004,18.6,0.0,none,86.0697,-65.8651,1422,2020-10-28 17:00:00,10,17,shrubland,silt,18.8,rural,normal
14.6,32,1006,17.8,0.0,none,86.4537,14.4139,1333,2020-10-28 18:00:00,10,18,grassland,sand,59.3,rural,cool_current
15.5,81,1007,15.9,0.0,none,-23.54,75.7861,70,2020-10-28 19:00:00,10,19,forest,loam,15.9,rural,normal
31.3,85,1008,11.5,0.0,none,32.0384,-153.5549,276,2020-10-28 20:00:00,10,20,urban,loam,10.8,urban,normal
24.9,87,1012,13.6,0.0,none,39.9958,-167.0312,473,2020-10-28 21:00:00,10,21,wetland,clay,48.7,rural,normal
19.5,67,1017,11.1,0.0,none,71.8383,84.266,400,2020-10-28 22:00:00,10,22,grassland,clay,14.3,rural,normal
9.8,90,1012,10.7,0.7,none,-4.3913,-141.0719,1282,2020-10-28 23:00:00,10,23,wetland,clay,20.3,rural,cool_current
13.9,100,1007,12.3,1.2,none,-7.9246,123.9522,317,2020-10-29 00:00:00,10,0,grassland,sand,8.3,rural,normal
15.1,69,1016,3.2,0.0,none,5.2494,-86.1878,484,2020-10-29 01:00:00,10,1,urban,clay,43.8,urban,cool_current
5.2,51,1002,2.2,0.0,none,72.8273,-33.6066,1783,2020-10-29 02:00:00,10,2,grassland,sand,18.7,rural,normal
16.2,89,1004,23.9,2.9,none,23.7759,89.6738,837,2020-10-29 03:00:00,10,3,forest,loam,12.1,rural,normal
29.5,11,1010,15.6,0.0,none,-56.1145,30.8906,1006,2020-10-29 04:00:00,10,4,urban,loam,45.0,urban,normal
19.8,94,994,26.0,2.8,storm,18.275,4.7321,2,2020-10-29 05:00:00,10,5,wetland,clay,71.6,rural,normal
